Rubber_content,Aggregate_size,Water_cement_ratio,Compressive_strength,Flexural_strength,Damping_ratio,Cement_content,Fine_aggregate_content,Coarse_aggregate_content,Crumb_rubber_kg_m3,Water_kg,Water_percent
11.46,8.98,0.62,34.15,5.97,0.0806,472.5051301,810.5786366,1075.739136,11.46,292.9531807,10.9998953
16.64,15.17,0.48,31.8,5.4,0.0999,315.9544434,793.7995712,1139.420866,16.64,151.6581328,6.273415751
2.3,8.15,0.52,50.68,9.41,0.02,361.6817073,702.6745278,1069.691404,2.3,188.0744878,8.091236337
0.13,18.42,0.62,52.54,10,0.02,291.5020424,706.8969499,1000.263474,0.13,180.7312663,8.292236673
20.11,20.08,0.54,30.8,5.32,0.1358,443.347644,674.0167152,1018.787643,20.11,239.4077278,9.993352789
19.25,7.21,0.39,34.42,4.45,0.12,313.1436066,888.5745769,1154.202465,19.25,122.1260066,4.890328361
12.32,14.36,0.55,41.87,6.26,0.0812,336.5444034,858.0604089,1016.801049,12.32,185.0994219,7.68421949
14.69,6.42,0.55,34.62,4.64,0.0884,450.5513155,768.3147088,1119.884537,14.69,247.8032235,9.526336016
12.46,16.96,0.59,35.96,6.64,0.0726,397.6376778,720.495944,1171.555702,12.46,234.6062299,9.24827895
0.72,10.29,0.55,46.55,9.38,0.02,283.0739983,821.0475791,1148.220247,0.72,155.690699,6.463540671
10.06,15.55,0.69,35.4,6.31,0.0659,280.491745,758.3184528,1082.687759,10.06,193.5393041,8.323922931
5.31,15.35,0.38,52.96,9.32,0.0256,392.345339,892.7553102,1041.720843,5.31,149.0912288,6.008780572
2.95,23.49,0.68,48.17,9.22,0.0202,347.090213,616.5367842,1184.507498,2.95,236.0213449,9.887343114
28.7,15.98,0.52,17.44,2.01,0.183,319.6685181,610.2857202,1113.279936,28.7,166.2276294,7.426971058
17.98,16.66,0.57,31.28,4.22,0.1031,414.9906663,770.5833054,1081.084012,17.98,236.5446798,9.382290432
21.86,13.03,0.34,34.67,4.7,0.138,330.2560238,660.9837668,1188.41154,21.86,112.2870481,4.852931402
9.46,23.98,0.45,44.1,9.14,0.053,410.2855729,781.2912491,1043.003549,9.46,184.6285078,7.602045279
11.79,20.54,0.61,32.05,6.69,0.0749,363.4385091,834.4269086,1088.456374,11.79,221.6974906,8.798185326
7.11,10.71,0.58,43.48,8.49,0.0512,321.0841679,641.4329284,1021.729142,7.11,186.2288174,8.552080063
2.91,21.88,0.32,57.55,10,0.0205,310.3830423,732.1824673,1024.976052,2.91,99.32257355,4.577553577
5.37,13.65,0.52,45.1,7.88,0.0292,332.1093327,806.600125,1079.719251,5.37,172.696853,7.206224612
23.93,21.57,0.34,29.72,4.66,0.153,286.5630638,850.1590712,1139.932071,23.93,97.43144168,4.063002748
20.33,21.46,0.7,21.35,4.09,0.1297,347.7879316,748.903227,1067.778789,20.33,243.4515522,10.02579643
16.41,8.78,0.66,24.4,4.39,0.1061,478.4300318,661.8460761,1137.919595,16.41,315.763821,12.09651807
14.25,19.02,0.31,44.7,7.46,0.0824,462.8996677,775.7397767,1161.038094,14.25,143.498897,5.611066462
27.67,10.81,0.64,16.48,2,0.1698,361.8408265,736.3551206,1175.515583,27.67,231.5781289,9.142590492
2.18,10.95,0.67,49.54,8.05,0.02,406.6833961,831.5776281,1008.943901,2.18,272.4778754,10.80462725
8.42,10.93,0.44,47.37,7.53,0.0505,404.819323,766.6728193,1154.746331,8.42,178.1205021,7.088586137
10.5,19.51,0.59,38.06,7.08,0.0627,462.3222586,683.8268535,1029.428424,10.5,272.7701326,11.09341323
23.47,9.6,0.48,26.36,2.47,0.1538,331.9838223,826.3178759,1139.652459,23.47,159.3522347,6.423482393
29.78,5.02,0.56,17.54,2,0.1883,345.2052475,755.3241039,1074.332493,29.78,193.3149386,8.061652319
7.22,19.3,0.44,49.19,9.41,0.0384,346.3927954,653.2639657,1141.55866,7.22,152.41283,6.624201746
26.23,8.42,0.43,25.3,3.15,0.1683,288.9913977,768.9216969,1042.764849,26.23,124.266301,5.520065865
24.92,7.09,0.47,27.22,2.76,0.149,349.2313299,884.496018,1128.998144,24.92,164.1387251,6.432312105
6.74,9.75,0.36,49.57,9.31,0.043,473.1410308,811.6548783,1025.102817,6.74,170.3307711,6.848928838
11.98,12.6,0.63,33.66,6.49,0.075,480.6372825,689.6410084,1033.94911,11.98,302.801488,12.02065977
12.29,14.52,0.44,40.94,7.48,0.0805,304.1197761,813.2619526,1122.892385,12.29,133.8127015,5.607358428
29.35,5.89,0.46,20.39,2,0.1929,380.7728792,684.7818933,1067.354298,29.35,175.1555244,7.493558258
5.43,24.41,0.66,40.36,9.1,0.0383,363.8967583,762.8066513,1140.755615,5.43,240.1718605,9.556945555
23.97,19.32,0.5,22.6,3.54,0.1496,387.6590233,757.9787291,1137.031887,23.97,193.8295116,7.751725773
10.03,11.46,0.52,42.33,6.94,0.0548,402.0382953,674.2172637,1124.326798,10.03,209.0599136,8.64000948
21.93,11.37,0.68,21.4,2.68,0.1345,284.4569272,704.36436,1146.108108,21.93,193.4307105,8.230078066
12.6,13.97,0.65,33.91,6.2,0.086,465.2932945,882.6544364,1158.787048,12.6,302.4406415,10.71809752
17.35,17.52,0.37,36.43,6.42,0.1071,494.2060961,675.1795609,1182.284656,17.35,182.8562556,7.165560348
24.98,7.93,0.49,27.39,2.27,0.1539,423.7490586,840.3081131,1016.103166,24.98,207.6370387,8.263248495
24.12,8.78,0.69,21.92,2,0.1537,425.2994925,800.211174,1114.309803,24.12,293.4566498,11.04301076
25.99,22.19,0.45,21.87,3.89,0.1716,396.1555687,759.7887398,1149.755367,25.99,178.2700059,7.102504764
1.79,10.13,0.45,52.33,10,0.02,353.5401506,641.2544608,1043.388291,1.79,159.0930678,7.234574583
20.76,12.6,0.38,34.45,3.88,0.1307,312.7751213,661.3712258,1052.724229,20.76,118.8545461,5.486054112
4.2,22.43,0.35,54.79,10,0.024,408.4939354,653.6932871,1053.392869,4.2,142.9728774,6.318536728
12.47,18.26,0.6,36.06,7.16,0.0799,289.8871088,776.0382777,1114.466594,12.47,173.9322653,7.348854492
16.46,11.83,0.61,28.74,4.68,0.1073,461.3905649,892.014959,1073.234114,16.46,281.4482446,10.33008986
12.08,18.67,0.69,32.51,6.09,0.0792,372.6005739,863.1717788,1133.218948,12.08,257.094396,9.745195167
15.59,5.39,0.61,30.98,4.18,0.0993,371.2459293,607.5755649,1122.047936,15.59,226.4600169,9.665719286
29.9,19.71,0.4,21.76,2.38,0.193,351.9775889,682.1179873,1131.422367,29.9,140.7910355,6.02647438
4.06,14.74,0.32,58.06,10,0.0201,493.2578555,647.1772377,1050.463523,4.06,157.8425138,6.708706135
20.26,21.26,0.69,22.48,3.52,0.127,318.4817296,892.7033526,1153.474275,20.26,219.7523934,8.43685556
11.88,24.09,0.44,39.61,8.18,0.0766,313.2877207,670.6830704,1132.80711,11.88,137.8465971,6.081902649
3.99,23.52,0.42,51.25,10,0.0226,316.4169303,660.3939555,1026.129923,3.99,132.8951107,6.210557109
4.76,23.19,0.66,45.48,9.28,0.0317,424.8760462,786.2625881,1040.03457,4.76,280.4181905,11.05596768
28.48,15.24,0.53,15.91,2,0.183,498.2169701,766.8559751,1060.193029,28.48,264.0549942,10.08690108
26.39,12.2,0.39,28.66,3.13,0.169,331.8045375,667.7554451,1187.208302,26.39,129.4037696,5.524027396
27.21,14.3,0.66,16.33,2,0.1754,479.2358274,801.1094594,1065.269973,27.21,316.2956461,11.7620463
29.75,18.8,0.7,10.92,2,0.1972,341.295643,629.1021634,1003.975817,29.75,238.9069501,10.65107863
6.25,22.68,0.33,48.26,10,0.0341,422.5379824,605.8107198,1028.325148,6.25,139.4375342,6.331274023
10.66,9.14,0.64,38.27,5.84,0.0647,288.9097694,624.7244372,1006.434365,10.66,184.9022524,8.739816529
20.08,23.36,0.46,30.88,5.44,0.1297,389.0438744,709.4604678,1080.567849,20.08,178.9601822,7.52530386
14.51,21.3,0.51,36.64,7.07,0.0892,424.0053926,892.5048984,1159.43068,14.51,216.2427502,7.989184314
12.55,24.58,0.67,32.16,7.66,0.0926,397.990351,764.1740996,1090.087156,12.55,266.6535352,10.53360697
10.73,22.61,0.69,34.8,6.82,0.0719,332.3237847,826.4178309,1167.798827,10.73,229.3034114,8.934222215
17.81,10.6,0.4,34.5,4.69,0.1112,462.2693286,696.4487257,1009.505864,17.81,184.9077314,7.798915315
17.27,7.12,0.39,36.52,4.48,0.1108,493.4300325,815.8017196,1093.944573,17.27,192.4377127,7.3649542
4.84,7.24,0.33,51.88,9.91,0.0237,381.0231411,889.8543594,1157.415074,4.84,125.7376365,4.913795002
14.15,10.82,0.52,33.21,5.19,0.0945,419.9022383,707.3282671,1134.944444,14.15,218.3491639,8.752612728
16.6,17.28,0.31,45.37,6.71,0.1034,453.890919,899.7178304,1170.565107,16.6,140.7061849,5.247332917
17.11,21.09,0.46,31.8,5.66,0.1147,333.1275933,791.5229853,1054.766945,17.11,153.2386929,6.521444213
6.3,22.99,0.33,51.92,9.54,0.0325,470.179084,824.5774237,1100.170159,6.3,155.1590977,6.069471199
22.27,17.48,0.46,24.87,4.11,0.1363,341.6441992,675.6501717,1135.375716,22.27,157.1563316,6.73884366
0.76,5.11,0.32,54.62,9.74,0.02,450.6827768,792.9272308,1033.697991,0.76,144.2184886,5.953816335
10.64,8.73,0.63,37.4,5.66,0.0655,304.6618311,753.3018754,1163.161343,10.64,191.9369536,7.919164706
23.41,6.99,0.38,29.74,4.26,0.1552,343.4450748,886.9207936,1062.29401,23.41,130.5091284,5.334351682
16.92,12.27,0.43,38.28,5.71,0.115,397.3963855,871.4025143,1018.661461,16.92,170.8804458,6.903532966
7.83,15.03,0.65,40.96,7.88,0.0506,395.4828611,719.0017797,1153.140258,7.83,257.0638597,10.15052144
20.85,5.87,0.6,25.73,3.25,0.1333,467.0948606,884.0609255,1141.003596,20.85,280.2569164,10.03330461
17.02,11.97,0.39,35.05,5.6,0.1045,499.1479967,865.4437658,1176.735951,17.02,194.6677187,7.071072557
23.89,8.58,0.33,33.47,3.33,0.1517,303.5863861,777.1151551,1178.414949,23.89,100.1835074,4.203756625
22.05,17.94,0.59,26.81,3.87,0.151,339.7053892,624.6353726,1055.705157,22.05,200.4261796,8.937534207
18.3,14.29,0.46,30.86,5.24,0.1249,358.6716062,648.2370722,1128.272555,18.3,164.9889389,7.116284731
14.65,14.91,0.61,33.31,5.28,0.0985,385.3620497,623.0622734,1199.824599,14.65,235.0708503,9.563618436
4,13.55,0.48,50.15,9.33,0.0273,388.6601435,632.3979344,1048.76131,4,186.5568689,8.25335465
7.84,24.12,0.44,45.75,9.01,0.051,468.3629139,893.0857123,1094.575334,7.84,206.0796821,7.718503075
12.57,9.29,0.48,41.04,6.17,0.0765,449.5230466,663.6501898,1182.033273,12.57,215.7710624,8.550306909
17.98,15.33,0.6,31.11,4.47,0.11,284.1473474,807.2563747,1020.615928,17.98,170.4884084,7.410966894
15.41,19.72,0.66,30.3,4.91,0.0987,380.1047873,790.9584773,1185.64998,15.41,250.8691596,9.56423508
8.65,16.14,0.32,48.47,7.74,0.0521,415.9762444,789.3434595,1097.631119,8.65,133.1123982,5.44490851
0.19,23.58,0.51,56.48,10,0.02,381.2870292,662.0111999,1178.608158,0.19,194.4563849,8.046850338
14.89,12.56,0.31,43.61,7.63,0.089,308.7419563,773.8039783,1124.274282,14.89,95.71000646,4.130023787
8.57,14.27,0.49,44.24,7.77,0.0475,367.4442984,787.6615049,1134.287109,8.57,180.0477062,7.265816573
22.04,6.77,0.65,19.67,2.68,0.1483,370.5642529,771.121595,1154.59715,22.04,240.8667644,9.411836821
0.72,17.18,0.44,55.49,9.72,0.02,321.2975029,655.8487402,1013.427218,0.72,141.3709013,6.628839669
17.54,10.76,0.67,29.15,3.44,0.1134,446.3875652,816.9181791,1125.553668,17.54,299.0796687,11.0545918
28.24,8.21,0.55,13.03,2,0.18,350.7081496,621.9729486,1184.787449,28.24,192.8894823,8.109377033
5.23,15.89,0.67,43.02,8.05,0.0403,409.5772039,777.3600035,1191.224745,5.23,274.4167266,10.32492402
14.15,15.65,0.6,33.1,7.02,0.0819,393.4606398,730.8777997,1193.664289,14.15,236.0763839,9.192185493
2.74,6.52,0.34,55.03,9.85,0.02,473.0339574,675.0859779,1129.166576,2.74,160.8315455,6.58913963
18.77,18.96,0.39,32.89,6.65,0.1118,306.843285,842.2166967,1126.65737,18.77,119.6688812,4.956965069
16.52,17.48,0.46,35.15,5.88,0.1007,305.1378618,652.76777,1110.493013,16.52,140.3634164,6.307668536
12.22,8.78,0.37,46.08,7.55,0.0736,346.0703272,879.894528,1121.510672,12.22,128.0460211,5.147078931
15.64,14.39,0.5,34.4,6.79,0.1,374.867293,865.3695085,1122.423586,15.64,187.4336465,7.305264069
26.9,19.41,0.49,24,2.87,0.1714,345.6792947,708.1762641,1008.481654,26.9,169.3828544,7.499395622
5.89,15.59,0.68,39.85,7.61,0.0385,447.9011581,691.5458793,1017.774257,5.89,304.5727875,12.3424546
0.68,12.91,0.47,55.5,9.56,0.02,333.9584855,641.246005,1123.883314,0.68,156.9604882,6.955223128
25.85,11.45,0.61,19.56,2,0.1651,298.6504434,874.8983448,1062.843286,25.85,182.1767705,7.452764115
17.31,17.21,0.68,28.62,4.68,0.1111,371.0359582,788.2595576,1060.285097,17.31,252.3044516,10.13598553
26.72,23.78,0.65,17.43,3.62,0.1737,450.1434434,609.5350746,1038.688128,26.72,292.5932382,12.1022324
17.91,18.43,0.38,37.29,5.41,0.1101,467.1236276,753.2998244,1160.213994,17.91,177.5069785,6.890653272
24.3,6.49,0.5,19.75,2.4,0.1603,441.3358666,625.7396843,1192.865701,24.3,220.6679333,8.809418507
12.89,14.21,0.44,37.52,5.95,0.0808,402.7350693,772.1252055,1125.551601,12.89,177.2034305,7.115159725
22.5,22.82,0.46,29.04,4.52,0.1428,439.3221744,752.6885155,1189.083979,22.5,202.0882002,7.755671368
27.39,6.89,0.44,18.71,2,0.1737,429.9056978,624.8538137,1176.776831,27.39,189.158507,7.726795378
17.16,24.78,0.63,28.43,5.93,0.1053,331.5606591,844.7581779,1043.585396,17.16,208.8832153,8.539971512
5.42,23.98,0.48,47.96,10,0.0323,401.1669563,678.6951531,1030.70518,5.42,192.560139,8.341181846
8.06,6.57,0.51,42.38,7.39,0.0554,449.5340532,762.4453093,1042.317357,8.06,229.2623671,9.201340941
5.96,23.67,0.69,39.68,8.9,0.0408,349.7665456,791.711663,1019.241877,5.96,241.3389165,10.02230116
7.41,12.26,0.32,50.94,8.91,0.0376,423.8740923,888.6913601,1116.575833,7.41,135.6397095,5.273314065
9.19,21.89,0.5,45.13,7.93,0.059,385.9256941,748.1435079,1056.530009,9.19,192.962847,8.064473142
16.65,13.37,0.61,28.81,3.87,0.105,390.6949472,875.1947317,1182.583339,16.65,238.3239178,8.815557452
17.64,13.82,0.36,35.87,5.51,0.1131,299.8121083,706.4572024,1122.681555,17.64,107.932359,4.787369579
12.79,17.68,0.54,35.85,6.64,0.079,426.5677764,857.2311605,1071.922111,12.79,230.3465992,8.863378857
18.46,20.49,0.4,30.13,6.66,0.1195,470.4511478,670.7478681,1196.928126,18.46,188.1804591,7.394799392
2.45,5.68,0.65,46.94,8.05,0.02,311.1148834,812.2439287,1190.638899,2.45,202.2246742,8.029018595
2.63,16.86,0.43,54.78,10,0.02,360.5432457,626.5835981,1155.723047,2.63,155.0335956,6.73908658
5.15,8.73,0.43,51.9,8.86,0.02,290.7068401,895.815107,1158.336735,5.15,125.0039412,5.050638532
15.54,11.92,0.54,32.43,5.2,0.1012,286.5190149,886.18092,1195.454026,15.54,154.7202681,6.095154458
6.42,11.96,0.37,47.59,9.31,0.0394,497.7248693,732.6640916,1120.091245,6.42,184.1582016,7.247302979
8.5,14.38,0.41,46.43,9.31,0.0527,388.5637318,757.1805654,1176.00397,8.5,159.31113,6.399169678
12.01,11.68,0.47,42.25,7.83,0.0747,358.2141841,779.3324587,1012.965544,12.01,168.3606665,7.223042816
24.36,7.15,0.44,26.84,2.75,0.1497,340.4729569,682.5112679,1110.812504,24.36,149.808101,6.490917846
0.42,7.91,0.51,53.78,9.79,0.02,495.6027819,802.3414306,1100.503268,0.42,252.7574188,9.532170966
19.48,5.67,0.54,31.71,4.31,0.1273,335.4951728,809.568584,1007.544772,19.48,181.1673933,7.698584399
20.07,14.4,0.53,27.64,4.21,0.1239,439.6558471,757.5229477,1017.390397,20.07,233.0175989,9.442869033
23.96,24.09,0.56,22.96,4.25,0.1562,342.4267811,644.3222077,1004.367785,23.96,191.7589974,8.689318885
27.98,7.31,0.42,26,2,0.1799,295.5076912,875.7557832,1058.803001,27.98,124.1132303,5.210113747
0.6,23.93,0.35,57.36,10,0.02,430.3208552,634.5135247,1010.702246,0.6,150.6122993,6.763775548
4.61,19.67,0.6,42.8,9.64,0.0277,280.3587865,788.7516506,1084.631937,4.61,168.2152719,7.230190456
26.59,17.75,0.64,16.55,2,0.1745,428.6646725,630.926579,1162.549282,26.59,274.3453904,10.87344966
13.76,17.91,0.4,38.53,7.09,0.0778,335.0828518,643.8302127,1122.765962,13.76,134.0331407,5.958426278
16.94,21.53,0.46,35.5,5.47,0.1001,444.1429311,606.1614942,1134.757982,16.94,204.3057483,8.490423297
19.89,7.14,0.5,28.36,4.75,0.1216,449.3450368,709.0092252,1006.301337,19.89,224.6725184,9.325536644
20.37,15.1,0.51,29.7,4.96,0.1199,439.3035925,791.8747693,1167.905272,20.37,224.0448322,8.475315385
27.95,18.94,0.56,17.07,2.28,0.1853,285.3863571,756.4632659,1029.238076,27.95,159.81636,7.075107812
29.91,16.74,0.32,19.36,2.87,0.1807,434.8220563,802.3617454,1060.530175,29.91,139.143058,5.640705265
21.6,21.66,0.59,26.03,4.44,0.1397,497.8320351,802.5056583,1103.358779,21.6,293.7209007,10.80246502
8.62,6.45,0.32,49.21,8.63,0.0537,333.3775811,642.0521232,1185.998686,8.62,106.6808259,4.685705493
26.39,18.81,0.49,23.74,2.77,0.1658,340.3324859,617.201221,1199.629834,26.39,166.7629181,7.095338905
1.48,15.68,0.63,46.95,9.84,0.02,458.9758409,787.6074421,1156.532137,1.48,289.1547798,10.73428337
6.93,12.58,0.48,44.71,8.81,0.043,315.2872971,795.9672915,1145.862845,6.93,151.3379026,6.265580086
26.92,11.81,0.36,26.71,3.41,0.1692,425.3284086,767.0111205,1105.536466,26.92,153.1182271,6.179319111
7.69,17.42,0.69,41.99,6.34,0.052,446.1058031,673.7287399,1133.125468,7.69,307.8130041,11.9843269
6.62,22.82,0.66,41.41,8.22,0.0283,288.1753456,843.2295651,1028.884835,6.62,190.1957281,8.069037648
4.14,14.92,0.61,46.62,8.2,0.02,401.8276607,622.7058046,1053.839224,4.14,245.1148731,10.53067411
25.77,21.49,0.46,23.49,3.67,0.1668,406.6929969,789.6935368,1196.928573,25.77,187.0787786,7.178319815
15,13.04,0.37,36.7,5.43,0.0935,346.7574374,636.1234608,1195.923005,15,128.3002518,5.525172141
20.25,7.05,0.68,26.34,2,0.1327,472.7958273,796.3343149,1064.594479,20.25,321.5011625,12.01659774
7.17,6.23,0.51,46.82,8.49,0.0435,315.8049382,725.3177363,1048.209715,7.17,161.0605185,7.134264917
22.74,6.03,0.64,23.9,2.38,0.1445,360.1228361,815.4309166,1045.903615,22.74,230.4786151,9.313486562
22.8,12.6,0.44,28.17,3.8,0.1423,466.7071112,615.6576607,1096.972877,22.8,205.3511289,8.529681668
9.38,11.74,0.43,45.92,7.87,0.0673,321.9414065,766.5248965,1044.753316,9.38,138.4348048,6.068948515
12.32,19.36,0.69,35.18,6.34,0.0859,460.70231,643.4633697,1129.699327,12.32,317.8845939,12.39765855
6.29,19.86,0.51,49.43,9.55,0.0384,297.395219,804.7144895,1014.963962,6.29,151.6715617,6.666778586
29.3,6.02,0.36,25.13,2,0.1842,387.6303948,635.9866894,1020.735444,29.3,139.5469421,6.305213062
19.37,9.42,0.39,34.25,4.79,0.1232,296.5727457,622.0749969,1055.386855,19.37,115.6633708,5.484098785
28.04,10.49,0.49,17.96,2,0.184,429.1387887,813.9368395,1155.488647,28.04,210.2780065,7.974493513
9.1,15.95,0.32,48.88,8.26,0.0547,453.9323276,619.0595804,1064.657908,9.1,145.2583448,6.337601555
23.46,7.89,0.49,26.81,3.47,0.1446,466.9688806,667.3592454,1094.163356,23.46,228.8147515,9.223551513
22.98,7.68,0.47,28.82,2.81,0.1532,495.8776952,847.4205591,1131.324409,22.98,233.0625167,8.535008921
20.75,23.88,0.61,28.46,5.11,0.133,427.8434589,842.9064923,1157.707984,20.75,260.9845099,9.629740883
28.97,21.08,0.44,20.79,2.77,0.1943,449.193621,856.2377273,1061.421804,28.97,197.6451933,7.620883192
11.81,8.61,0.69,38.24,6.17,0.0745,391.2668212,697.8299669,1146.193882,11.81,269.9741066,10.72570863
3.92,13.13,0.37,49.61,9.25,0.0203,480.8021183,758.4144086,1057.213481,3.92,177.8967838,7.178332052
20.15,12.11,0.54,29.57,3.44,0.1341,421.6268441,832.0042058,1128.893242,20.15,227.6784958,8.655815938
21.88,20.82,0.34,31.07,4.89,0.1387,474.3813094,641.0956545,1090.176028,21.88,161.2896452,6.751846817
17.25,15.2,0.59,26.68,4.94,0.1123,331.7994437,817.3172638,1185.325564,17.25,195.7616718,7.684601024
6.2,7.56,0.7,40.21,7.68,0.0334,389.2823118,629.2459048,1196.418677,6.2,272.4976182,10.92768504
15.13,19.78,0.63,29.1,6.6,0.1015,440.5601626,873.9751826,1154.824622,15.13,277.5529025,10.04882674
9.37,12.94,0.52,41.77,6.22,0.0547,324.598786,791.1930548,1183.092867,9.37,168.7913687,6.814219982
12.82,10.26,0.49,38.86,6.33,0.0772,326.4947545,747.9915938,1027.300848,12.82,159.9824297,7.033463437
19.36,12.51,0.63,28.99,2.17,0.1198,495.1694029,745.4187764,1130.892792,19.36,311.9567238,11.54199311
22.36,14.96,0.67,18.93,3.31,0.1479,375.6142794,654.4086144,1039.673588,22.36,251.6615672,10.73770658
6.97,11.86,0.7,41.59,7.68,0.0356,319.9993996,703.7752117,1055.393701,6.97,223.9995798,9.696372693
12.16,9.84,0.46,40.85,6.52,0.0734,352.922054,818.1370996,1104.564648,12.16,162.3441449,6.625945599
8.07,12.97,0.7,40.48,6.93,0.0552,367.4227526,762.2830863,1148.397454,8.07,257.1959268,10.11241014
5.96,5.38,0.36,50.11,8.48,0.027,417.0787566,758.7918612,1144.298815,5.96,150.1483524,6.063469668
23.5,20.45,0.4,26.09,4.1,0.1501,483.063225,658.5737684,1173.891868,23.5,193.22529,7.630564644
27.28,8.42,0.34,23.76,2.7,0.1694,497.0498167,807.1086936,1111.85497,27.28,168.9969377,6.469301288
11.11,5.88,0.41,40.83,6.6,0.0662,423.373727,717.6101703,1185.268531,11.11,173.5832281,6.913061923
22.54,18.07,0.61,24.69,3.98,0.1524,433.9829194,654.8260015,1177.577719,22.54,264.7295808,10.36668831
26.91,20.48,0.64,20.43,2.21,0.1637,350.8024173,883.1354255,1169.811498,26.91,224.5135471,8.455703511
25.38,21.28,0.61,19.06,2.52,0.1674,468.574891,752.0396241,1045.904022,25.38,285.8306835,11.08846815
5.48,14.87,0.55,47.1,7.81,0.0293,327.9156337,758.4109943,1106.289599,5.48,180.3535986,7.582821241
28.69,9.11,0.51,16.36,2,0.1819,303.4037428,894.4115731,1147.247319,28.69,154.7359089,6.119699819
11.3,19.74,0.58,38.3,7.82,0.0654,494.1163178,709.9218412,1195.220502,11.3,286.5874643,10.62558167
10.18,18.99,0.46,44.43,7.84,0.065,470.1105089,882.9062054,1002.329455,10.18,216.2508341,8.376046182
1.87,9.93,0.64,44.76,8.92,0.02,346.8019296,808.4776083,1065.422907,1.87,221.9532349,9.079603327
14.59,23.07,0.57,33.96,7.47,0.0912,428.5375576,789.9286898,1068.470051,14.59,244.2664078,9.594905637
3.27,7.09,0.58,49.13,8.05,0.02,382.7440386,670.3254906,1057.706914,3.27,221.9915424,9.502908077
7.46,24.65,0.51,38.75,8.84,0.0472,351.0882054,615.5267017,1163.48486,7.46,179.0549847,7.729165352
9.51,22.2,0.65,40.64,7.53,0.049,343.0903264,731.3351515,1009.014287,9.51,223.0087121,9.629218931
24.26,18.76,0.4,28.57,4.11,0.1501,309.9260379,603.0512886,1071.88695,24.26,123.9704152,5.811763334
26.26,23.77,0.45,25.34,4.68,0.1708,400.8499781,621.3007532,1142.336922,26.26,180.3824901,7.607447894
9.07,19.45,0.61,38.95,8.45,0.05,378.2512718,778.5980267,1081.347944,9.07,230.7332758,9.311268263
25.76,8.81,0.5,19.73,2.48,0.16,392.6810125,817.3415499,1028.812717,25.76,196.3405062,7.978286447
25.72,13.84,0.66,19.54,2.62,0.1632,327.3785768,650.3844996,1122.170495,25.72,216.0698607,9.226958991
22.94,6.43,0.44,28.15,2.98,0.1408,486.4943476,819.7501238,1104.522047,22.94,214.0575129,8.084463358
4.4,12.79,0.45,50.35,9.37,0.0239,420.4900632,884.917748,1196.367767,4.4,189.2205284,7.020138078
20.71,19.83,0.66,26.66,3.84,0.1266,477.9121446,822.9528242,1149.705244,20.71,315.4220155,11.3188274
28.35,12.73,0.49,21.93,2,0.1778,304.0396565,835.4145659,1197.235198,28.35,148.9794317,5.925947278
20.48,11.61,0.51,33.08,4.59,0.1275,417.0272125,810.2137741,1037.270528,20.48,212.6838784,8.515273
9.95,16.91,0.43,44.38,8.31,0.0632,466.8816001,667.4212321,1152.319002,9.95,200.759088,8.038946151
15.02,22.44,0.41,37.28,7.19,0.0998,352.8025716,708.2669826,1110.327644,15.02,144.6490543,6.205274268
